Text,label
"Porn and gaming blamed for surge in jobless
young men

Technology fuelling ‘very worrying’ rise in mental health conditions, warns Mel Stride

Szu Ping Chan and Eir Nolsoe
23 May 2024 + 3:15pm

Mel Stride has blamed pornography and video games for a surge in worklessness
among young men.

The Work and Pensions Secretary said easy access to online pornography and
video games were fuelling a mental health crisis among young men, which was
prompting many to drop out of the workforce.

It came as official figures showed there were 900,000 young people aged
between 16 and 24 who were not in education, employment or training (NEET) in
January to March 2024.

This was up from 812,000 a year earlier, the Office for National Statistics (ONS)

said.

Mr Stride said social media and technology had led to a “very worrying” increase
in mental health conditions among young people, which was fuelling economic
inactivity.
",0
"Sir Keir Starmer must prioritise setting out Labour’s spending plans as “dark
clouds” loom over Britain’s public finances, the Institute for Fiscal Studies (IFS)
has warned.

The think tank said that with limited borrowing room and taxes already high, the
public must be informed of Labour’s spending plans as July’s general election
looms.

“There are cuts on the way with absolutely zero sense from the main parties
about where those might fall,” the IFS said.

Labour has been cautious about spelling out its precise spending plans, but the
IFS said Sir Keir and Rachel Reeves, the shadow chancellor, must be transparent
with the public.

It added: “For a party to enter office and then declare that things are ‘worse than
expected’ would be fundamentally dishonest.

“The next government doesn’t need to enter office to ‘open the books’; those
books are transparently published and available for all to inspect.”

Rishi Sunak called the snap election on Wednesday after inflation fell back close
to the Bank of England’s 2pc target and economists said Britain’s growth was
going “gangbusters”.

 

Inflation cools to almost three-year low
",1
"Rachel Reeves hopes to raise £22bn from the private sector

Precise details of Labour’s policy plans are hard to come by, but one thing is clear:
“The National Wealth Fund will be a crucial tool in our armoury towards
bringing about growth,” according to shadow chancellor Rachel Reeves.

Reeves has vowed to set up a British sovereign wealth fund if Labour wins

 

power, using it to “create good jobs and spread productivity in every part of the
country”.

There is just one rather large problem: where will the money come from?

It is hard not to be drawn to the overawing power and scale of sovereign wealth
funds.

Globally, 175 such funds manage almost $12 trillion (€9.4 trillion). Typically they
are ways for nations to invest oil wealth, ensuring countries stay rich even if the
fossil fuel revenues dry up.

Norway’s fund is the biggest in the world, worth around $1.3 trillion. This war
chest is underpinned by the country’s North Sea industry: Oslo raked in the
equivalent of £72.5bn from oil in 2023.

The sovereign wealth fund has helped keep the country’s public finances
healthy. Aside from the pandemic year of 2020, Norway has steadily run a budget
surplus of between 4pc and 26pc of GDP every year of this century.
",1
"Scrap stamp duty for over-75s to solve housing
and care crisis, says retirement home boss

Axing the tax would free up homes for families and extra funds for living costs

Melissa Lawford
27 May 2024 + 12:02pm

Stamp duty should be scrapped for over-75s so they are encouraged to downsize
and free up family homes for younger buyers, according to the boss of a major
retirement home builder.

England’s property transaction tax is a “handbrake” stopping older people from
moving house when they want money to fund their care needs according to Will
Bax, chief executive of Retirement Villages Group.

He said: “We need to make it easier for people [to downsize]. The issue that
always comes up is stamp duty as a handbrake to that decision.

“My personal view is stamp duty should be eradicated for anyone aged 75-plus,
particularly if they move into a supported setting.

“If we can move a material number of older people into those kinds of settings.
You start to solve the housing crisis and the social care crisis. And I can’t think of
two more important issues to solve in Britain today.”
",1
"Triple lock plus to save 750,000 pensioners
from tax, says IFS

Proposal expected to make 7.5m retired people better off overall

Eir Nolsoe
28 May 2024 + 2:19pm

Rishi Sunak’s new “triple lock plus” for state pensions would spare 750,000
retirees from being taxed in the next five years, the Institute for Fiscal Studies
(IFS) has said.

The think tank said in addition to leaving 6pc of pensioners completely free from
paying tax, the proposal would also boost the incomes of two-thirds of retirees, or
7.5 million people.

It comes after the Prime Minister yesterday vowed that state pensions will never
be taxed under the Conservatives.

Current forecasts suggest pension payments, which are currently £11,500 a year,
will otherwise exceed the £12,570 threshold at which income tax is paid by 2027.

Mr Sunak wants to raise this threshold for pensioners every year, while it would
remain frozen for other taxpavers until at least 2028.
",1
"Homeownership among ‘avocado toast’
generation at highest level since 2010

Jump in earnings among 25 to 34-year-olds helps boost rebound

Alex Singleton
30 May 2024 + 7:15am

Home ownership among young people is at its highest level in more than a
decade, new figures show, as their earnings rose three times faster than the
general population.

The Institute for Fiscal Studies (IFS) published research on Wednesday showing
there had been a rebound in property ownership among 25 to 34-year-olds,
recovering from a low in 2015.

Since that year, the number of homeowners across that age bracket rose from
33pc to 39pc, according to the latest data for 2022. This is the highest percentage
since 2010.

 

Homeownership recovers among younger adults
",1
"India’s economic growth topped 8% in the fiscal year that ended in
March, faster than expected, giving Prime Minister Narendra Modi’s
government a boost days before election results are announced.

Gross domestic product rose 8.2%, the Statistics Ministry said
Friday, above the 7.9% forecast by economists in a Bloomberg
survey. For the January-March quarter, GDP grew 7.8% from a year
ago, higher than expected, but lower than the revised 8.6%
expansion in the previous quarter.
",1
"US GDP grew ata 2.1% rate between April and June, the US governement
said on Thursday.

The economic output in the second quarter slowed down from the first when the GDP
‘expanded by 2.2% compared to the previous year.

‘Consumer spending, business investment, and state and local government outlays drove
the second-quarter economic expansion.

The economy and job market have shown surprising resilience even though the Federal
Reserve (the US equivalent of a federal central bank) has dramatically raised interest
rates to combat inflation, which last year hit a four-decade high.

 

‘The Fed has raised its benchmark rate 11 times since mid-March 2022, leading to
concerns that ever-higher borrowing rates will trigger a recession.

‘Consumer spending rose at an annual rate of just 0.8% from April through June, down
sharply from the government's previous estimate of 1.7% and the weakest figure since the
first quarter of 2022.
",1
"Growth is “highly uneven” and supported by government spending on building roads and other
public works while consumer spending is weakening, said Larry Hu and Yuxiao Zhang of
Macquarie in a report.

In September, retail sales growth fell to 2.5% over a year earlier from the previous month's 5.4%.
Growth in factory output accelerated to 6.3% from 4.2%.

Also Monday, trade data showed export growth declined to 5.7% compared with a year earlier in
September from the previous month's 7%. Imports crept up 0.3%.

“Most of the economy lost momentum last month,” said Julian Evans-Pritchard of Capital
Economics in a report. “The situation looks to have worsened in October.”

Investment in infrastructure, mostly government money, rose 16% in September compared with
the previous month's 15%.

Repeated shutdowns and uncertainty about business conditions have devastated entrepreneurs.
Small retailers and restaurants have closed. Others say they are struggling to stay afloat.

Beijing is using cautious, targeted stimulus instead of across-the-board spending, a strategy that
will take longer to show results, economists say. Chinese leaders worry too much spending might
push up politically sensitive housing costs or corporate debt.
",1
"The world's biggest economy grew significantly faster than expected at the
end of 2023, making a recession look increasingly unlikely.

 

The US has seen a surprise boost for its economy with the news that the country’s gross
domestic product (GDP) grew at an annual pace of around 3.3% from October to
December.

The figure, which looks at the output of goods and services in the US, was significantly
higher than predictions of 2% although it is down from the 4.9% result recorded in July to
September.

GDP for the full year came in at 2.5%, an increase on the 1.9% seen in 2022, the US

Department of Commerce revealed.

‘Consumers are considered to be the key driver behind the strong growth report, with
their spending rising at a 2.8% annual rate in the final quarter of 2023.
",1
"Industrial production in France has shifted at its most dramatic rate since
May, showing a 1.1% jump in December.

 

The data, released on Thursday, looks at output in a number of areas, including the gas,
electricity, goods, and mining sectors.

December's results were particularly upbeat, with production rising by 1.1% on the month,
following a marginal increase of 0.5% from October to November.

‘Compared with the fourth quarter of 2022, industrial production also jumped by 11% in
the last three months of the year.

Despite this, France's national statistics agency (INSEE), has warned that seasonal
adjustments may have inflated the figures.

INSEE boosts end-of-year results to compensate for workers taking holidays in
December but, the agency pointed out for this year, a high proportion of vacations were
planned in January.

Due to the shift in holidays, this month's numbers may be unnaturally high.

European industry activity slows ahead of ECB decision, >

INSEE also highlighted significant variations across the output of different sectors.

“The manufacture of transport equipment has been sustained by a rebound effect
({although] activity in the sector remains well bellow its pre-crisis level), while the
manufacture of food products has been penalised by the sharp decline of food
consumption,"" the agency told Euronews Business.

Output in some energy-intensive industries remained lower in the last quarter of 2023,
‘compared with the second quarter of 2021, as high electricity and gas prices hindered
production.

‘The industry data arrives at the end of a week filled with economic announcements.

France's GDP results were released on Tuesday, showing underwhelming annual growth
of 0.9%. On Wednesday, the country reported easing inflation numbers.
",1
"‘Strong spending in the services sector has seen the UK return to growth.

The UK's gross domestic product (GDP) rose by 0.2% in the month to January, according
to data released by the Office for National Statistics on Wednesday.

The GDP indicator, which measures the nation’s output, offers a glimpse of hope after the
UK fell into a shallow recession last year, marked by two consecutive quarters of
economic contraction.

“While the [overall growth] figure is tiny, the fact it is growing at all is a positive,” said Russ
Mould, investment director at AJ Bell.

“Investors want the UK's recession status cast into the rear-view mirror so they can focus
‘on how potential looser monetary policy could provide relief to consumers and
businesses, and in turn feed into greater economic activity.”

 

Analysts would consider the recession to be over if the economy expands in the first
three months of the year, meaning that the UK is not out of the woods just yet - but the
recent data is a start.

Related
UK Spring Budget: Chancellor cuts taxes as election looms >
UK unemployment rises and wage growth cools >

This month's rise was primarily driven by activity in the services sector, as shoppers
splashed the cash in supermarkets and on the High Street.

Services output grew by 0.2% in January, while output in the construction industry was
also up by 11%.

In December, both of these sectors shrunk by 0.1% and 0.5% respectively.

Lagging behind other industries was the production sector, which recorded a contraction
of 0.2% in January, after expanding by 0.6% in December.

The modest overall rise in the growth figure will come as a relief to the governing
Conservative Party ahead of an expected election this year, although the economy
remains in a fragile state.

 

‘Compared with the same month last year, overall GDP is estimated to have fallen by 0.3%
in January 2024, partially driven by record-high borrowing costs.

 

The Bank of England has not yet indicated when it will be bringing rates down, although
cooling economic indicators are likely to encourage policy makers.
",1
"February's expansion in national output raises hopes that the UK is moving
out of a recession.

The UK's gross domestic product rose by 0.1% in February, confirming that the UK
economy has now been expanding for two consecutive months.

January's growth reading, formerly 0.2%, was also revised up to 0.3%, according to data
released by the Office for National Statistics on Friday.

The expansion seen in February, which was in line with analysts’ forecasts, comes as a
welcome sign after the UK slipped into a recession late last year, marked by two
consecutive quarters of economic contraction.

If the economy expands in the first three months of 2024, the recession can be classed
as over, meaning the UK is edging closer towards this goal.

Related

UK unemployment rises and wage growth cools

“This [data] supports our cautiously optimistic view on the UK economy, which we think
has plenty of room to rebound following the underwhelming performance in 2023,"" said
Matthew Ryan, Head of Market Strategy at global financial services firm Ebury.

“The continued easing in inflation, particularly following the upcoming drop in household
energy bills in April, should support spending activity,"" he added.

The largest driver of growth in February was production, which grew by 1.1% following a
0.3% fall in January.

Services output rose by a modest 0.1% in the month, after January's reading of 0.3%.

Dragging down overall growth was construction output, which fell by 1.9%, hampered by
wet weather.
",1
"WASHINGTON (AP) — The U.S. economy grew at a 2.6% annual rate from July through
September, snapping two straight quarters of contraction and overcoming high inflation and
interest rates just as voting begins in midterm elections in which the economy's health has
emerged as a paramount issue.

Thursday's better-than-expected estimate from the Commerce Department showed that the
nation's gross domestic product — the broadest gauge of economic output — grew in the third
quarter after having shrunk in the first half of 2022. Stronger exports and consumer spending,
backed by a healthy job market, helped restore growth to the world’s biggest economy at a time
when worries about a possible recession are rising.

Consumer spending, which accounts for about 70% of U.S. economic activity, expanded at a 1.4%
annual pace in the July-September quarter, down from a 2% rate from April through June. Last
quarter's growth got a major boost from exports, which shot up at an annual pace of 14.4%.
Government spending also helped: It rose at a 2.4% annual pace, the first such increase since
early last year, with sharply higher defense spending leading the way.

Housing investment, though, plunged at a 26% annual pace, hammered by surging mortgage
rates as the Federal Reserve aggressively raises borrowing costs to combat chronic inflation. It
was the sixth straight quarterly drop in residential investment.
",1
"BERLIN (AP) — The German economy grew in the third quarter, an unexpectedly positive
performance powered largely by private spending, official figures showed Friday. But the
immediate outlook for Europe's biggest economy remained gloomy, with inflation rising again in
October.

Gross domestic product expanded by 0.3% in the July-September period compared with the
previous quarter, the Federal Statistical Office said. That followed a slight increase of 0.1% in the
second quarter.

“The German economy managed to hold its ground despite difficult framework conditions of the
global economy, with the continuing COVID-19 pandemic, supply chain interruptions, rising prices
and the war in Ukraine,” the statistics office said.

The government said earlier this month that GDP was believed to have shrunk in the third quarter
and was expected to decline again in the last three months of the year as well as the first three
months of 2023 before beginning to recover. Two consecutive quarters of negative growth is one
technical definition of recession.

With energy prices high, Germany — like many other countries — is grappling with skyrocketing
inflation. The annual inflation rate rose once again in October, climbing to 10.4% from 10% the
previous month, according to a preliminary estimate released by the statistics office on Friday.

On Tuesday, a survey showed German business confidence stuck at its lowest level in more than
two years as energy worries fuel expectations of a difficult winter.

Lawmakers last week cleared the way for the government to provide up to 200 billion euros ($195,
billion) in subsidies to households and businesses through 2024 to ease the strain of high energy
prices, and parliament's upper house added its approval on Friday. However, details of that plan
haven't yet been finalized.
",1
"Rishi Sunak’s tourist tax has left Gatwick at a “competitive disadvantage” to its rivals
abroad, the airport’s chief executive has said.

Stewart Wingate, who has been at the helm of Britain’s second-largest airport since
2009, said the removal of tax-free shopping has hampered Gatwick’s ability to attract
wealthy passengers and long-haul airlines from overseas.

 

He told The Telegraph that the tourism tax is holding back the hub’s push for growth,
particularly as Gatwick vies to compete against European competitors including
Madrid, Milan and Paris.

Mr Wingate is the latest senior business leader to weigh into the debate around the
Government's abolition of tax-free shopping for tourists in 2020, which made goods
20pc cheaper.

“Our position is that we, alongside London and the South East, are at a competitive
disadvantage because when the passengers think where should I go and which city
should I choose, part of the decision-making is whether they can shop tax-free,” he
said.

“Some of these passengers want to buy significant amounts of goods. But if you want
to come to the heart of London and shop for luxury goods, then perhaps you are
going to think twice.”
",0
"he Tory party has tried and failed to convince the public that they are

better off these past few years. This should surprise no one. The spike in

the tax burden, combined with the inflation crisis, has been felt by
practically everyone.

But unlike in America, no one can claim people are experiencing a “vibe-session”,
where the data tells a much better story than the one people sense intuitively. In
Britain, the numbers consistently back up the frustration.

A damning report out from the Institute for Fiscal Studies (IFS) this week sums it
up: the “past 15 years” have resulted in the “worst for income growth in
generations” as old and young, rich and poor, have all taken a hit to their
disposable income.

The study reveals that your average Briton would be thousands of pounds better
off had living standards risen at the same rate recorded in the 50 years leading up
to this stretch of Conservative governments.

Adjusted for inflation, the average single person with no children would have
roughly £5,000 more disposable income today - had salaries continued to rise in
line with the trend before the Covid-19 recession hit.
",0
"Between January and March, there were 4.3 million 16 to 64-year-olds living in
households where no adult was employed. This is almost 300,000 higher than
the end of last year and the highest total in seven years.

It comes amid a wider worklessness crisis that experts warn is crippling Britain’s
growth as Rishi Sunak gears up for a general election in July.

Nationally, there were 9.4 million working-age adults who were economically
inactive at the beginning of the year, meaning they were neither employed nor
looking for work, up by 832,000 compared with pre-pandemic levels.

Sir Jacob Rees-Mogg, the Tory MP and former business secretary, said high levels
of economic inactivity were a “huge problem” for the country.

He said: “If you have people who are not in work, they’re not going to be helping
to boost GDP per capita. So it means the state has less money to pay either for tax
cuts or public services.

“Tt also encourages people to make the argument that we need mass migration
because there is work that needs to be done and the people who work for us
aren't obviously doing it.”

Tony Wilson, director of the Institute for Employment Studies (IES), said the
surge in jobless households was likely driven by an increase in worklessness
among young people.

 

Workless young
",0
"The energy price cap has been cut by more than £120 a year in a boost to millions
of households as the Conservative Party pledges to offer additional support for
bill payers.

Ofgem has today announced a 7pc decline in the price cap, taking the average
annual direct debit bill to £1,568 from July - a reduction of £122.

It means energy charges are at the lowest level since Russia’s invasion of Ukraine
in February 2022 caused global price spikes.

The announcement today came as Tories and Labour clashed on energy and how
each would try to deliver cheaper household bills.

Labour leader Sir Keir Starmer is using a visit to Scotland _to promote his plan for
boost energy security. Labour pointed out that bills were still £400 more than in
2021.

eee ener
Energy bills are still above pre-crisis levels

 

Energy price cap at each quarter
",0
"‘UK harvests of important crops could be down by nearly a fifth this year due
tothe unprecedented wet weather farmers have faced, increasing the
likelihood that the prices of bread, beer and biscuits will rise.

Analysis by the Energy and Climate Intelligence Unit (ECIUD has estimated
that the amount of wheat, barley, oats and oilseed rape could drop by 4m
‘tonnes this year, a reduction of 17.5% compared with 2023

 

‘The warnings come as farmers have borne the brunt of the heavy rainfall and
bad weather experienced over the winter, with the UK experiencing 11
‘named storms since September.

[In England, there was 1,695.9mm of rainfall between October 2022 and March
2024, the wettest 18-month period since records began in 1836,

‘This has resulted in planted crops either being flooded or damaged by the
wet weather, o farmers not being able to establish crops at all

 

and Son Lid near Basten, Uncle

 

‘Tom Lancaster, a land analyst at ECIU, said: “This washout winter is playing
havoc with farmers’ fields leading to soils so waterlogged they cannot be
planted or too wet for tractors to apply fertilisers

“This is likely to mean not only a financial hit for farmers, but higher imports
as we look to plug the gap left by a shortfall in UK supply. There's also areal
risk thatthe price of bread, beer and biscuits could increase as the poor
harvest may lead to higher costs.

“Towithstand the wetter winters that will come from climate change,
farmers need more support. The government's green farming schemes are
vital to this, helping farmers to invest in their soils to allow them to recover
faster from both floods and droughts:

 
",0
"Senior Whitehall officials fear Thames Water's financial collapse could trigger
arise in government borrowing costs not seen since the chaos ofthe Liz
Truss mini-budget, the Guardian can reveal.

Such is their concern about the impact on wider borrowing costs for the UK,
even beyond utilities and infrastructure, that they believe Thames should be
renationalised before the general election.

Officials in the Treasury and the UK’s Debt Management Office fear that,
unless the UK's biggest water company is renationalised as soon as possible,
“prolonged uncertainty” about its fate could “damage confidence in UK ple
ata sensitive time”, with elections in the UK and the US later this year.

Earlier this month, the Guardian revealed details of government contingency
plans, known as Project Timber, to renationalise Thames via a special
administration, This could lead to the bulk ofits £1sbn of debt being moved
on tothe government’ balance sheet. Thames"" investors have refused to
pump more money into the struggling company amid a standoff with the
water regulator Ofwat

Some lenders to its core operating company could lose up to 40% of their
money under the plans, a move that officials believe marks a careful balance
between managing public outrage at the water company’s many failures and,
the need to sustain investor confidence in the UK.

Those contingency plans also describe a risk of “contagion” from Thames’s
plight that could trigger a loss of confidence that feeds through to wider state
borrowing costs.

In the aftermath of the Truss mini-budget in September 2022, UK borrowing
costs shot up as government debt markets went into freefall. Her chancellor
Kwasi Kwarteng’s promise of £4sbn of unfunded tax cuts, the sacking of the
most senior civil servant at the Treasury and Truss’s refusal to have her sums
checked by the independent Office for Budget Responsibility spooked
investors and sent the value of UK debt instruments, known as gilts,
plummeting.

The pound hit a low against the dollar not seen since 1985, and the whiplash
effect on the bond market damaged some pension funds’ investment
strategies so severely that the Bank of England had to stage an emergency
market intervention to maintain market stability. That crisis added billions of,
pounds to the UK’s cost of borrowing, as investors demanded a higher price
tolend toit. British households experienced big spikes in mortgage costs, as
banks and building societies passed on higher borrowing costs. Many
mortgage offers were pulled overnight.

While Kwarteng’s successor, Jeremy Hunt, reversed the tax plans and
stabilised debt markets, the UK's cost of borrowing has crept up again in
recent months amid geopolitical shocks, including the Middle East conflict.
",0
"America’s leading stock indices came under pressure on Thursday after
offical data revealed that US economic growth slowed sharply to its weakest
rate in almost two years.

[Butas high interest rates take their toll on the world’s largest economy,
inflation continues to loom large.

‘The Dow Jones industrial average fell by as much as 1.89% in New York before
recovering to close down 1%. The S&P 500 also dropped by as much as 1.59%,
before finishing down 0.5%. The technology-Focused Nasdaq declined 1.9%,
before clawing back some of ts losses to close down 0.6%.

Gross domestic product increased at an annualized rate of 1.6% in the first
‘quarter, significantly short of the 2.49 rate expected by economists.

USeconomicgrowth

 

@7 GM Gx Oz G2 GZ UZ OS GS Gs EB aM

 

Buta closely watched measure of inflation also rose faster than anticipated,
raising questions about the Federal Reserve's next steps in its fight to bring
down price growth.

‘The so-called “core” personal consumption expenditures (PCE) price index -
‘which strips out volatile food and energy costs -rose 3.7%in the first three
‘months of the year, according to a report published by the commerce
department’s Bureau of Economic Analysis.
",0
"A serious escalation of tensions in the Middle East would push the price of oil
above $100 (£80) a barrel and reverse the recent downward trend in global
inflation, the World Bank has said.

The Washington-based institution said the recent fallin commodity prices
had been levelling off even before the recent missile strikes by Iran and Israel
~ making interest rate decisions for central banks tougher.

But it added that its forecast that crude prices would average $84 a barrel this
year would prove too optimistic in the event of the crisis worsening,

Fears of full-scale war in the Middle East have already led toa risein oil
prices and dearer fuel costs for motorists. A barrel of Brent crude is trading at
$87, while the average price ofa litre of unleaded petrol in the UK has edged
above £1.50 for the first time since last November.

The World Bank's latest commodity markets report said: “A moderate
conflict-elated supply disruption could raise the average Brent price this
year to $92 a barrel. A more severe disruption could see oil prices surpass
$100 a barrel, raising global inflation in 2024 by nearly one percentage point.”
Between mid-2022 and mid-2023, global commodity prices plummeted by
nearly 40% and were the driving force behind a near-two-percentage-point
drop in global inflation over that period. Since mid-2025, the World Bank said
its index of commodity prices had remained essentially unchanged,

Financial markets have already pared back expectations about the scale and

pace of interest rate cuts this year in response to stickier than expected
inflation.

Indermit Gill, the World Bank chief economist, said: “Global inflation
remains undefeated. A key force for disinflation ~ falling commodity prices ~
has essentially hit a wall.

“That means interest rates could remain higher than currently expected this,
year and next, The world is ata vulnerable moment: a major energy shock
could undermine much of the progress in reducing inflation over the past
two years.”
",0
"The destruction of nature over the rest of the decade could tigger a bigger
economic slump in Britain than those caused by the 2008 global financial
crisis and the Cavid pandemic, experts have warned.

Sounding the alarm over the tising financial cost from pollution, damage to
water systems, sol erosion, and threats from disease, the report by the Green
Finance Institute warned that further breakdown in the UK's natural
environment could lead to a 12% loss of gross domestic product (GDP) by the
2030s.

Ina report that received input from experts across academia and
government, the authors argued that “gradual, year-to year environmental
degradation is as detrimental or more so than climate change”.

The continued loss of natural habitats in urban and rural areas would
compare unfavourably with the financial crisis of 2008, which took about 5%
off the value of UK GDP, while the Covid pandemic cost the UK 11% of its GDP
in 2020.

The academics used three scenarios to construct the report: domestic risks
from continued UK environment breakdown; international risks ~ including
destruction to nature in countries which are key UK trading partners; anda
health scenario, focusing on the dangers ofa fresh global pandemic.
",0
"The prospects of a summer cut in UK interest rates have receded after the
Bank of England's chief economist said inflation must be squeezed out of the
economy and cautioned against cutting too soon.

After a key survey signalled strong sales across the private sector over the
past month and the London stock market rose toa record high, Huw Pil said
concerns remained that inflation, which is expected to fall belowits 2%

target within a few months, could then rebound as the economy strengthens

Speaking in London, Pill said: “We still havea reasonable way to go before T
am convinced that the persistent momentum in underlying inflation has
stabilised at rates consistent with achievement of the 29 inflation target on a
sustainable basis”

He added: “{t] is necessary to squeeze the persistent component (of
inflation] out ofthe system.

After his speech financial markets pushed back expectations that the Bank
would start cutting interest rates in September. Earlier in the day, investors
were betting on a first cut in August from 5.25%.

His comments came asa closely watched survey of business activity by S&P
Global showed a strong performance by the services sector anda tise in job
hiring, in signs that businesses were heading into the summer ina buoyant
mood.

The flash UK purchasing managers’ index (PMI, which covers the services
and manufacturing sectors, rose to54 in April, up from 52.8 inthe previous

month. A figure above 50 indicates a period of expansion.

Pill's warning over inflation came soon after the FTSE 100 hit a record high of
8,076 points, driven by hopes that the UK will cut rates sooner than the US,

and relief that the Middle East crisis has not escalated further.

But Pill’s warning that rate cuts could be delayed deflated some of that stock
market exuberance, sending the London market back down to closeat 8,044
points.

Jonathan Haskel, who sits with Pill on the Bank’s nine-strong monetary
policy committee, indicated at a separate event in London on Tuesday that
the recovery under way in the UK could delay the fist interest rate cut by the
central bank.

Taking a tough stance that contrasted with several other bank officials,
Haskel said more weakness in Britain's labour market was needed tobe
confident that inflation would stay at 2%,

“The labour market is central to the inflation aspect,” Haskel said ata
seminar at City University of London's Bayes Business School when asked if
he now thought it possible inflation would hold at 2% rather than rise later,
this year.

He said the number of job vacancies had fallen while unemployment had
increased, showing that the labour market was weakening, but it was unclea
if it was weakening quickly enough to keep inflation on target.

“Reasonable people might reasonably disagree about the risks,” Haskel said.

Last week the deputy governor, Sir Dave Ramsden, said he thought inflation
may stay close to 25, Ibis now at 3.2%,

The rise in private sector activity above estimates by City economistsis a
double-edged sword for the chancellor, Jeremy Hunt, who would like to see
interest rates coming down in an election year.
",0
"Russia's war with Ukraine is stoking geopolitical tensions and damaging the
recovery prospects of the global economy, the head of the International
Monetary Fund has warned.

Kristalina Georgieva urged an end to the two-year conflict, saying it was both
a human tragedy and a barrier to growth.

As G7 finance ministers said they were looking at ways of using the almost
$300bn (€240bn) of seized Russian assets to help Ukraine, the IMF managing
director said support for Kyiv remained “steady and firm”. Georgieva said
Ukraine would need $42bn of financial support this year

The G7 group of leading developed countries said it would “continue working
on all possible avenues by which immobilised Russian sovereign assets could
be made use of to support Ukraine, consistent with international law and our
respective legal systems”.

The communique released after the meeting in Washington also hinted at
tougher sanctions against Iran following last weekend's missile and drone
attack on Israel

“We will ensure close coordination of any future measure to diminish Iran's
ability to acquire, produce, or transfer weapons to support its destabilising,
regional activities.” the G7 said,

Most ofthe seized Russian assets are being held in Europe, and the European,
Central Bank is concerned that outright seizure would result in tit-for-tat
retaliation from Moscow and may contravene international law.

One idea being pursued is to pull forward the interest payments on frozen
Russian assets - estimated at between €3bn to €5bn (€2.6bn to £4.3bn) a year
-so that they can be used as collateral for loans or bonds to support Ukraine.

The UK chancellor, Jeremy Hunt, said the G7 had reluctantly concluded that
the war in Ukraine was not going to end any time soon and would require a
longer term commitment.

Georgieva said the sooner the conflicts in Ukraine and in Gaza ended the
better it would be for the global economy.

“The war in Ukraine isa tragedy for its people. Having men, women and
children killed and wounded is a daily occurrence. We need to end this war
for their sake and for the sake of the world economy,” she said

Six months of fighting between Israel and Hamas had meant Gaza’s economy
had been “wiped out”, Georgieva said. “Eighty per cent of it is gone. The
West Bank has also been impacted.”

Speaking ata press conference at the IMF's spring meeting, Georgieva said:
“The world has grappled with multiple shocks - the pandemic, a cost of|
living crisis, war and conflict, and climate disasters. The twenties has already
es
",0
" 

 

 

  

tothe Reems ink of sand Tes ad pedi
cnempymeat rs olsnae mace arte er fl tt
tacit ape aman tar ceooay, Te pneatoneenethe
Shere echsbeure Soy,

suas aur martha een ng cs therein mthe Cas
feo near nhs mir aa eae
Por tothe as fthelabour fc gus ers es ting te
wn socom the RA walt ts trator meg 7
Moyeocattnecashene apo toetnetimingttne te
ruc aly pushed or arnt jess bane pant ok
See
",0
"The Bank of England’s recent record of forecasting inflation and the path of
interest rates was undermined by out-of-date methods and a failure to
communicate clearly with the public, according to a bruising independent
assessment.

 

The report by the former US Federal Reserve boss Ben Bernanke said the
Bank spent much of its time attempting to justify its poor judgment rather
than admitting its failures and changing course.

Accusing the Bank of appearing to “at times suffer from excessive
incrementalism”, he said policymakers had raised rates slowly over the past
two years when inflation was already rising beyond normal levels.

Bernanke said the Bank relied on old software to process information and
failed to consult staff, who were often overworked and inexperienced,
leading to “significant shortcomings”.

Setting out 12 recommendations, Bernanke said the forecasting errors by the
Bank “were hardly unique” among central banks in the developed world.

The Bank of England was the first to react to rising inflation when it began
raising interest rates in December 2021, long before the US Federal Reserve or
the European Central Bank.

 

However, Bernanke's criticism centres on a resistance inside Threadneedle
Street to ramping up its efforts in the summer of 2022, when sanctions
against Russian oil and gas and a blockade of Ukrainian wheat after Moscow’s
invasion resulted in a dramatic rise in costs.

 

The Bank persisted with incremental increases in interest rates while other
central banks moved swiftly to raise the cost of borrowing with a view to
restrict spending and bringing inflation back to their target.
",0
